review,label
"I don’t usually write reviews on products, but these earrings I’ve had for a couple months are amazing. They don’t rust at all and I’ve had that in the  past. They also include extra backings gold and plastic and I love that. Definitely recommend this product , has different style of earrings these are my go too rather it small ones for the gym or little bigger ones for the night out. Very happy with this purchase. Will buy again. :)",1
I was a bit skeptical about buying strawberries on here so I just gave it a chance and I’ve bought strawberries twice on here. I’ve received them in good condition :),0
"Excelente sabor ,llegaron frescas.",0
I was excited untill i opened ot and tasted it. Not sweet bit bland and i won't ever buy it again. Maybe it wasnt riped,2
"Twice in a row with a week or more between orders, the strawberries were delivered with mold on them. Won't order this item again.",2
"Never thought ording spinach, Fresh, online would work, but it did.  It was delicious and worked well in our salads.  I also make green shakes with it. I will order again now I see how easy it was.",1
Me encanta,0
Always fresh and they are great in size. Perfect for our chocolate covered strawberries.,0
What am I supposed to do with dark green bananas? what I ordered should be yellow according to photo and previous orders. I guess I won't be ordering bananas from Amazon anymore,2
Fresh and juicy,0
It not fresh at all,0
"My last two orders, the cantaloupe was spoilt when cutting  it one day after receiving. I  am not buying again.",2
"I’m not sure what happened here, but I cooked this to 127 degrees like all of the other salmon I eat, and it tasted extremely fishy and hard on the outside. I wonder if this has anything to do with the fish coming to me half-frozen and me cooking it immediately for dinner. Regardless, not getting this again.",2
Time I order avocados from fresh direct they always turn up OK and then within hours they turn black and they’re dead so I’m not gonna be ordering avocados from fresh direct any more,2
Most of them were the size of a hot dog. Wouldn’t buy again.,2
"Very fresh and firm strawberries.  No bruises, no mold present.  Tasted woderful",0
"I ordered these mandarins for the first time and they were fresh and tasty. When I ordered a second time, my disappointment knew no bounds. More than half was rotten! They had to be thrown away. I don't know how they review before shipping, but it's terrible. I will not order again.",2
Taste normal and very fresh lasted quite a while in fridge covered by Debbie Myers wrap. Fair price kinda. Would buy again,1
Came rotten! Going back to buying outrageously priced oranges for my citrus cravings !Most likely not going to order again!,2
Strawberries are large juicy and pretty to look at but aren't quite ripe enough and very little flavor. I don't get them anymore as they have been a disappointment several different times,0
My strawberries were not very well picked. They were bruised and decaying which was very disappointing,0
"I have buying bell peppers from Amazon Fresh for years with never a problem that I can recall, but the last few times they have been getting smaller and smaller and even have had weird shapes. I guess i won't be buying them anymore, i'll just stick to picking them myself from an actual grocery store.",2
"the grapes were firm, but turning brown.  this was immediately on delivery.  sour taste.  definitely not something I would buy again.",2
This is a good product and would keep buying this as long as Amazon supplies it.,1
"I purchased these on a whim wanting some fairly cheap strawberries and was so pleased. The strawberries I reviewed were huge, picturesque looking, fresh, and delicious! I will definitely buy again.",1
Tasty,0
Perhaps would never purchase produce from Fresh again,2
They were fresh. I will definitely order again.,1
I very much dislike not being able to pick my own produce but I gave it a try this time around and was very disappointed for my first order of these. Immediately upon opening there was a very obviously moldy strawberry. I will not be ordering ever again! I will stick to my instinct of going to the store to pick my own produce.,2
They were not as fresh as expected had to throw some out,0
"Well… what can I say??? I bought 2 of these. One piece tasted fresh, but the other piece didn’t smell so fresh and it didn’t taste so fresh either. It had a bit of a sour taste after cooking it too. So I don’t know what happened there. These are usually fresh. I won’t be buying this one anymore. I’ll stick to the other one. I thought I’d try these cos they were out of the regular ones. Oh well… love snd learn.",2
